3.031724, -0.169529, 0.008282, 2.992171
3.031724, -0.169529, 0.008282, 2.992171
3.061645, -0.169308, 0.007238, 2.992544
3.061645, -0.169308, 0.007238, 2.992544
3.061645, -0.169308, 0.007238, 2.992544
3.091570, -0.169166, 0.005570, 2.992898
3.091570, -0.169166, 0.005570, 2.992898
3.121499, -0.169014, 0.004522, 2.993236
3.121499, -0.169014, 0.004522, 2.993236
3.121499, -0.169014, 0.004522, 2.993236
3.151431, -0.168942, 0.002854, 2.993558
3.151431, -0.168942, 0.002854, 2.993558
3.181366, -0.168863, 0.001807, 2.993864
3.181366, -0.168863, 0.001807, 2.993864
3.181366, -0.168863, 0.001807, 2.993864
3.211305, -0.168866, 0.000141, 2.994156
3.211305, -0.168866, 0.000141, 2.994156
3.241247, -0.168862, -0.000904, 2.994434
3.241247, -0.168862, -0.000904, 2.994434
3.241247, -0.168862, -0.000904, 2.994434
3.271191, -0.168941, -0.002568, 2.994698
3.271191, -0.168941, -0.002568, 2.994698
3.301138, -0.169014, -0.003611, 2.994950
3.301138, -0.169014, -0.003611, 2.994950
3.301138, -0.169014, -0.003611, 2.994950
3.331087, -0.169010, -0.003242, 2.995190
3.331087, -0.169010, -0.003242, 2.995190
3.361039, -0.169024, -0.002995, 2.995419
3.361039, -0.169024, -0.002995, 2.995419
3.361039, -0.169024, -0.002995, 2.995419
3.390993, -0.168972, -0.001812, 2.995637
3.390993, -0.168972, -0.001812, 2.995637
3.420950, -0.168942, -0.001053, 2.995844
3.420950, -0.168942, -0.001053, 2.995844
3.420950, -0.168942, -0.001053, 2.995844
3.450908, -0.168845, 0.000449, 2.996042
3.450908, -0.168845, 0.000449, 2.996042
3.480868, -0.168766, 0.001403, 2.996230
3.480868, -0.168766, 0.001403, 2.996230
3.480868, -0.168766, 0.001403, 2.996230
3.510830, -0.168617, 0.003023, 2.996409
3.510830, -0.168617, 0.003023, 2.996409
3.540794, -0.168483, 0.004048, 2.996580
3.540794, -0.168483, 0.004048, 2.996580
3.540794, -0.168483, 0.004048, 2.996580
3.570759, -0.168273, 0.005707, 2.996743
3.570759, -0.168273, 0.005707, 2.996743
3.600726, -0.168076, 0.006754, 2.996898
3.600726, -0.168076, 0.006754, 2.996898
3.600726, -0.168076, 0.006754, 2.996898
3.630694, -0.167800, 0.008424, 2.997045
3.630694, -0.167800, 0.008424, 2.997045
3.660663, -0.167533, 0.009475, 2.997186
3.660663, -0.167533, 0.009475, 2.997186
3.660663, -0.167533, 0.009475, 2.997186
3.690633, -0.167186, 0.011146, 2.997320
3.690633, -0.167186, 0.011146, 2.997320
3.720604, -0.166847, 0.012195, 2.997447
3.720604, -0.166847, 0.012195, 2.997447
3.720604, -0.166847, 0.012195, 2.997447
3.750577, -0.166587, 0.011833, 2.997568
3.750577, -0.166587, 0.011833, 2.997568
3.780552, -0.166309, 0.011590, 2.997684
3.780552, -0.166309, 0.011590, 2.997684
3.780552, -0.166309, 0.011590, 2.997684
3.810528, -0.166099, 0.010410, 2.997794
