2.350000, 5.100000, 1.050000, 1.110180
2.000000, 5.100000, 1.056250, 1.102658
1.650000, 5.100000, 1.062500, 1.095135
1.300000, 5.100000, 1.068750, 1.087613
0.950000, 5.100000, 1.075000, 1.080090
0.600000, 5.100000, 1.081250, 1.072568
0.250000, 5.100000, 1.087500, 1.065045
-0.450000, 5.100000, 1.100000, 1.050000
-0.706250, 5.093750, 1.101273, 1.050000
-0.962500, 5.087500, 1.102545, 1.050000
-1.218750, 5.081250, 1.103818, 1.050000
-1.475000, 5.075000, 1.105090, 1.050000
-1.731250, 5.068750, 1.106363, 1.050000
-1.987500, 5.062500, 1.107635, 1.050000
-2.500000, 5.050000, 1.110180, 1.050000
-2.550000, 5.000000, 1.068878, 1.100000
-2.643750, 5.000000, 1.072768, 1.091347
-2.737500, 5.000000, 1.076658, 1.082694
-2.831250, 5.000000, 1.080549, 1.074041
-2.925000, 5.000000, 1.084439, 1.065388
-3.018750, 5.000000, 1.088329, 1.056735
-3.112500, 5.000000, 1.092219, 1.048082
-3.300000, 5.000000, 1.100000, 1.030776
-3.368750, 4.993750, 1.096110, 1.027086
-3.437500, 4.987500, 1.092219, 1.023395
-3.506250, 4.981250, 1.088329, 1.019704
-3.575000, 4.975000, 1.084439, 1.016013
-3.643750, 4.968750, 1.080549, 1.012322
-3.712500, 4.962500, 1.076658, 1.008631
-3.850000, 4.950000, 1.068878, 1.001249
-3.900000, 4.900000, 1.030776, 1.050000
-4.050000, 4.900000, 1.077033, 1.019804
-4.200000, 4.850000, 1.096586, 1.044031
-4.300000, 4.800000, 1.097725, 1.068878
-4.400000, 4.750000, 1.110180, 1.092016
-4.450000, 4.700000, 1.101136, 1.128051
-4.600000, 4.600000, 1.131371, 1.092016
-4.650000, 4.500000, 1.101136, 1.077033
-4.700000, 4.400000, 1.081665, 1.073546
-4.750000, 4.300000, 1.073546, 1.059481
-4.800000, 4.200000, 1.077033, 1.044031
-4.850000, 4.100000, 1.092016, 1.030776
-4.900000, 3.950000, 1.092016, 1.030776
-4.900000, 3.600000, 1.050000, 1.142366
-4.906250, 3.481250, 1.063042, 1.149700
-4.912500, 3.362500, 1.076085, 1.157035
-4.918750, 3.243750, 1.089127, 1.164369
-4.925000, 3.125000, 1.102170, 1.171704
-4.931250, 3.006250, 1.115212, 1.179038
-4.937500, 2.887500, 1.128255, 1.186372
-4.950000, 2.650000, 1.154340, 1.201041
-4.900000, 2.600000, 1.123610, 1.236932
-4.900000, 2.200000, 1.277693, 1.200000
-4.850000, 2.150000, 1.261943, 1.250000
-4.850000, 2.006250, 1.267180, 1.250000
-4.850000, 1.862500, 1.272417, 1.250000
-4.850000, 1.718750, 1.277655, 1.250000
-4.850000, 1.575000, 1.282892, 1.250000
-4.850000, 1.431250, 1.288129, 1.250000
-4.850000, 1.287500, 1.293366, 1.250000
-4.850000, 1.000000, 1.303840, 1.250000
-4.843750, 0.843750, 1.310073, 1.254437
-4.837500, 0.687500, 1.316305, 1.258874
-4.831250, 0.531250, 1.322537, 1.263311
-4.825000, 0.375000, 1.328770, 1.267748
-4.818750, 0.218750, 1.335002, 1.272185
-4.812500, 0.062500, 1.341234, 1.276622
-4.800000, -0.250000, 1.353699, 1.285496
-4.750000, -0.300000, 1.300961, 1.323820
-4.750000, -0.418750, 1.307207, 1.319030
